AtomicNumber_composition_average,AtomicRadii_composition_average,AtomicVolume_composition_average,AtomicWeight_composition_average,BCCefflatcnt_composition_average,BCCenergy_pa_composition_average,BCCfermi_composition_average,BCCmagmom_composition_average,BCCvolume_pa_composition_average,BCCvolume_padiff_composition_average,BoilingT_composition_average,BulkModulus_composition_average,Column_composition_average,CovalentRadii_composition_average,CovalentRadius_composition_average,Density_composition_average,ElasticModulus_composition_average,ElectricalConductivity_composition_average,ElectronAffinity_composition_average,Electronegativity_composition_average,FirstIonizationEnergy_composition_average,GSbandgap_composition_average,GSenergy_pa_composition_average,GSestBCClatcnt_composition_average,GSestFCClatcnt_composition_average,GSmagmom_composition_average,GSvolume_pa_composition_average,Group_composition_average,HHIp_composition_average,HHIr_composition_average,HeatCapacityMass_composition_average,HeatCapacityMolar_composition_average,HeatFusion_composition_average,HeatVaporization_composition_average,ICSDVolume_composition_average,IonicRadii_composition_average,IonizationEnergy_composition_average,IsAlkali_composition_average,IsAlkalineEarth_composition_average,IsBCC_composition_average,IsBoron_composition_average,IsCarbon_composition_average,IsChalcogen_composition_average,IsDBlock_composition_average,IsFBlock_composition_average,IsFCC_composition_average,IsHalogen_composition_average,IsHexagonal_composition_average,IsMetal_composition_average,IsMetalloid_composition_average,IsMonoclinic_composition_average,IsNobleGas_composition_average,IsNonmetal_composition_average,IsOrthorhombic_composition_average,IsPnictide_composition_average,IsRareEarth_composition_average,IsRhombohedral_composition_average,IsSimpleCubic_composition_average,IsTetragonal_composition_average,IsTransitionMetal_composition_average,MeltingT_composition_average,MendeleevNumber_composition_average,MiracleRadius_composition_average,NUnfilled_composition_average,NValance_composition_average,NdUnfilled_composition_average,NdValence_composition_average,NfUnfilled_composition_average,NfValence_composition_average,NpUnfilled_composition_average,NpValence_composition_average,NsUnfilled_composition_average,NsValence_composition_average,Number_composition_average,Period_composition_average,Polarizability_composition_average,Row_composition_average,SecondIonizationEnergy_composition_average,ShearModulus_composition_average,SpaceGroupNumber_composition_average,SpecificHeatCapacity_composition_average,ThermalConductivity_composition_average,ThermalExpansionCoefficient_composition_average,ThirdIonizationEnergy_composition_average,n_ws^third_composition_average,phi_composition_average,valence_composition_average,index,Reliability,Band gap units,chemicalFormula Clean,Band gap values Clean
58.4,1.6628000000000003,32.62844058033368,143.46359999999999,7.7627539212,-3.4692221839999995,6.038820574000001,0.0,29.252000000000002,-3.8399999997999994,2013.0,56.6,10.799999999999999,1.444,158.39999999999998,7370.4,53.2,0.48012,134.09,1.7560000000000002,7.848840000000001,0.27840000000000004,-3.7102350020020003,4.043245281,5.0941698392,0.0,33.09199999998,10.799999999999999,5540.0,4180.0,0.1884,26.686,18.387999999999998,147.53,32.58,0.9820000000000001,757.1200000000001,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1141.596,68.0,154.0,2.0,15.2,0.0,6.0,0.8,4.8,1.2,2.4,0.0,2.0,58.4,5.4,12.379999999999999,5.4,15.9316,20.799999999999997,168.8,0.1884,7.130000000000001,15.040000000000001,25.8716,0.492,1.288,4.8,1194,1,eV,Er2Te3,0.9
51.0,1.585,25.91017579249985,121.92790500000001,7.2743854965,-4.272891550000001,4.789118385,0.0,24.47,-1.5075,1555.0,33.5,9.0,1.38,154.5,7524.0,57.5,2.55,63.5,1.715,7.986455,0.0,-4.562383802499999,3.7224794360000004,4.690030199500001,0.0,25.9775,9.0,6400.0,3550.0,0.2445,25.835,20.64,111.7,25.8,0.835,771.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1454.0,60.5,145.0,2.0,15.0,0.0,5.0,0.5,6.5,1.5,1.5,0.0,2.0,51.0,5.0,13.055,5.0,15.343499999999999,15.5,180.0,0.245,33.4,13.7,27.359,1.335,4.01,4.0,1195,1,eV,Tm1As1,1.18
32.8,1.214,11172.814168669065,78.82123999999999,6.1951890418,-2.06285555,2.5863008240000003,0.0,17.91,-1.201,641.66,12.4,10.799999999999999,1.1179999999999999,114.4,2628.8574,7.2,1.48,104.66,2.568,10.672494,0.0,-3.4437167750000004,3.2131168366000002,4.048273538,0.0,19.111,10.799999999999999,4100.0,1540.0,0.6128,28.3228,3.196,53.24654,26.82,1.2359999999999998,1029.54,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.6,0.0,0.0,469.68,67.8,114.4,1.2,10.0,0.0,0.0,0.0,5.6,1.2,2.4,0.0,2.0,32.8,3.5999999999999996,8.841199999999999,3.5999999999999996,25.9454,3.96,97.2,0.6140000000000001,14.120439999999999,478.04,42.9724,0.368,1.032,2.4,1196,1,eV,Yb2O3,2.99
43.0,1.605,35.45310886661515,102.5595,7.2222990855,-2.235150305,4.81051892,0.0,24.7,-5.2534374999999995,1093.3600000000001,19.35,9.5,1.3599999999999999,146.0,4265.0,18.5,1.8500000000000003,125.21,1.92,8.307085,1.101,-2.785660399375,3.9043679829999998,4.919195408,0.0,29.9534375,9.5,5100.0,2050.0,0.4315,24.72,4.6905,69.0,33.4,0.64,801.29,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,740.1800000000001,63.5,146.5,1.0,11.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,2.0,43.0,4.5,11.899999999999999,4.5,17.759,4.95,147.5,0.4325,17.5845,47.55,29.93,0.46,1.29,4.5,1198,1,eV,YbS,0.33
51.5,1.665,32.731818837868545,123.9878,7.435397599,-2.841237725,4.165048645000001,0.0,26.395000000000003,-1.7525,1178.0,26.5,9.0,1.45,153.0,6148.5,28.5,3.75,63.5,1.7200000000000002,8.02138,0.0,-3.0624965975,3.8130679035,4.8041645165,0.0,28.1475,9.0,6400.0,3550.0,0.242,25.689999999999998,16.05,80.2,31.3,0.7849999999999999,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1091.0,61.5,152.5,1.5,15.5,0.0,5.0,0.0,7.0,1.5,1.5,0.0,2.0,51.5,5.0,12.604999999999999,5.0,15.410499999999999,4.95,195.5,0.2425,42.45,20.25,26.6905,1.18,3.69,4.0,1200,1,eV,Yb1As1,1.02
60.5,1.7650000000000001,36.965547691174095,147.407,7.8567907045,-2.678713295,5.122306815,0.0,30.435000000000002,-2.405,1664.5,36.5,9.0,1.5499999999999998,163.0,6633.5,42.5,3.1500000000000004,75.5,1.6549999999999998,7.431274999999999,0.0,-2.79573321,4.034016701,5.082542557,0.0,32.839999999999996,9.0,8700.0,3250.0,0.181,25.985,13.725,97.985,35.65,0.875,718.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,997.89,62.0,172.5,1.5,15.5,0.0,5.0,0.0,7.0,1.5,1.5,0.0,2.0,60.5,5.5,13.75,5.5,14.359000000000002,14.95,195.5,0.181,29.6,18.05,25.165,1.09,3.49,4.0,1201,1,eV,Yb1Sb1,1.0
33.199999999999996,1.1316,11167.127912656868,79.58636,6.0460325826,-3.22981453,3.030983468,0.0,16.138,-0.871,1524.06,19.2,10.799999999999999,1.062,114.4,3937.2574,33.6,0.6,104.66,2.572,10.341174,0.0,-4.663275151000001,3.1244805774,3.9365988496,0.00089884,17.009,10.799999999999999,4100.0,1540.0,0.6123999999999999,28.3708,7.591999999999999,144.04654,22.18,1.2319999999999998,997.94,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.4,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.6,0.0,0.0,807.28,68.6,108.4,4.8,10.4,3.6,0.4,0.0,5.6,1.2,2.4,0.0,2.0,33.199999999999996,3.5999999999999996,9.2412,3.5999999999999996,26.6254,10.8,84.8,0.6120000000000001,6.72044,471.28,41.343199999999996,0.496,1.288,2.4,1202,1,eV,Lu2O3,3.94
29.333333333333332,1.008,12402.221014724413,70.16293333333334,5.612168430666667,-4.89805086,3.62657919,0.0,12.176666666666666,-1.2933333333333334,1685.3999999999999,36.666666666666664,12.0,0.9666666666666666,102.33333333333334,4437.619333333334,46.333333333333336,1.1333333333333333,94.06666666666666,2.7266666666666666,11.353723333333333,0.0,-6.489294381666667,2.9342672263333336,3.696945044333334,0.0,13.469999999999999,12.0,1466.6666666666665,1200.0,0.66,28.162,9.213333333333333,222.63060000000002,19.0,1.21,1089.9333333333334,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,871.8666666666667,73.0,95.33333333333333,4.0,10.0,2.6666666666666665,0.6666666666666666,0.0,4.666666666666667,1.3333333333333333,2.6666666666666665,0.0,2.0,29.333333333333332,3.333333333333333,5.934666666666666,3.333333333333333,28.386333333333333,10.0,72.66666666666667,0.66,7.8449333333333335,521.9666666666667,44.396,0.48333333333333334,1.2,2.6666666666666665,1203,1,eV,Hf1O2,5.55
34.666666666666664,1.3679999999999999,25.53393426126107,80.87333333333333,6.548209398,-5.260075886666666,6.75461421,0.0,17.703333333333333,-6.8879166666666665,2103.8133333333335,41.8,12.0,1.1600000000000001,128.33333333333334,5743.333333333334,59.0,1.1333333333333337,133.61333333333332,2.1533333333333333,9.181696666666667,1.468,-6.049577590833334,3.6618610716666664,4.613655845666667,0.0,24.59125,12.0,1600.0,1533.3333333333333,0.52,23.71,10.214,227.02333333333334,24.599999999999998,0.47,880.3866666666667,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1094.24,73.66666666666666,121.33333333333334,4.0,10.0,2.6666666666666665,0.6666666666666666,0.0,4.666666666666667,1.3333333333333333,2.6666666666666665,0.0,2.0,34.666666666666664,4.0,7.333333333333333,4.0,20.528333333333332,10.0,111.33333333333334,0.52,7.846,48.63333333333333,30.993333333333332,0.48333333333333334,1.2,5.333333333333333,1204,1,eV,Hf1S2,2.43
30.0,1.3435000000000001,25.9420871446136,68.67125,6.4858903535,-4.6957542025,7.007357164999999,0.0,17.1825,-7.707656249999999,1757.29,33.275,13.0,1.125,122.5,4797.5,49.0,0.8500000000000003,150.315,2.2600000000000002,9.476275000000001,1.6515,-5.5614873728125005,3.6769669425,4.63268805025,0.0,24.89015625,13.0,1375.0,1400.0,0.567,23.4575,8.09075,172.7675,24.875,0.42499999999999993,910.1850000000001,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.25,917.77,77.25,116.75,3.5,9.0,2.0,0.5,0.0,3.5,1.5,3.0,0.0,2.0,30.0,3.75,6.225,3.75,21.228749999999998,7.5,101.0,0.5675,5.95175,53.975,31.9525,0.3625,0.9,5.5,1205,1,eV,Hf1S3,2.8
46.66666666666667,1.4546666666666666,25.562106815365336,112.13666666666666,6.921739826666667,-5.19204386,5.3187305700000005,0.0,20.736666666666668,-3.9433333333333334,2264.0,42.199999999999996,12.0,1.2533333333333334,138.33333333333334,7649.333333333334,59.66666666666667,6.466666666666667,129.97333333333333,2.1333333333333333,8.776616666666666,0.5326666666666667,-5.631961051666667,3.6661240396666663,4.619026849,0.0,24.68,12.0,2600.0,4866.666666666667,0.262,25.48533333333333,13.526666666666667,237.90333333333336,27.333333333333332,0.61,841.2666666666667,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1164.6666666666667,74.33333333333334,131.33333333333334,4.0,16.666666666666664,2.6666666666666665,7.333333333333334,0.0,4.666666666666667,1.3333333333333333,2.6666666666666665,0.0,2.0,46.66666666666667,4.666666666666666,7.913333333333332,4.666666666666666,19.101666666666667,12.466666666666667,74.0,0.26,9.026666666666667,31.96666666666667,28.32,0.48333333333333334,1.2,5.333333333333333,1208,1,eV,Hf1Se2,1.665
40.0,1.175,9305.272848088993,97.47729,5.7170933205,-7.954292075,5.85561042,0.0,12.55,-3.894375,2904.105,100.0,10.0,1.045,120.5,8325.6255,91.5,4.05,26.5,2.27,11.041835,3.2185,-10.031420375,3.2002153179999997,4.0320186435,0.0,16.444375,10.0,1800.0,2650.0,0.5900000000000001,27.241999999999997,18.4625,369.8964,20.1,1.175,1081.65,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1676.525,65.0,108.5,5.0,12.0,3.5,1.5,0.0,7.0,1.5,1.5,0.0,2.0,40.0,4.0,7.1,4.0,14.8005,34.5,211.5,0.591,28.76299,123.15,23.724,1.64,5.455,5.0,1210,1,eV,TaN,2.3
26.571428571428573,0.9299999999999999,13285.297041652198,63.12753714285714,5.387336189,-5.143079589999999,3.748593514285714,0.0,10.412857142857142,-1.2678571428571428,1701.7857142857142,57.142857142857146,12.857142857142858,0.9042857142857144,95.71428571428572,4758.163571428571,52.285714285714285,2.314285714285714,117.92857142857143,2.8857142857142852,11.88419857142857,0.0,-6.783822657857143,2.824709453285714,3.5589109,0.0,11.680714285714286,12.857142857142858,1014.2857142857142,1728.5714285714284,0.6957142857142857,28.229999999999997,10.605714285714285,213.00778571428572,17.385714285714286,1.1828571428571428,1155.9285714285713,0.0,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,979.1428571428571,75.85714285714286,87.14285714285714,3.428571428571429,9.714285714285715,2.0,0.8571428571428571,0.0,4.0,1.4285714285714286,2.857142857142857,0.0,2.0,26.571428571428573,3.142857142857143,4.315714285714286,3.142857142857143,25.083571428571425,19.714285714285715,74.0,0.6971428571428573,16.619571428571426,558.9428571428571,39.238571428571426,0.4657142857142857,1.157142857142857,2.857142857142857,1211,1,eV,Ta2O5,4.6
35.0,1.3233333333333333,24.126607049508767,81.69262666666665,6.4054545596666665,-5.952325946666667,6.989138536666666,0.0,16.453333333333333,-6.777916666666666,2388.8133333333335,71.80000000000001,12.333333333333332,1.1266666666666667,126.66666666666666,6856.666666666667,73.66666666666667,2.7,153.61333333333332,2.2199999999999998,9.423196666666668,1.468,-6.681944325833333,3.5846059096666667,4.516320441,0.0,23.23125,12.333333333333332,1233.3333333333333,2266.6666666666665,0.5186666666666666,23.586666666666666,13.337333333333333,252.33333333333331,23.0,0.4066666666666667,920.0533333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1355.5733333333335,74.66666666666666,117.0,3.666666666666667,10.333333333333332,2.3333333333333335,1.0,0.0,4.666666666666667,1.3333333333333333,2.6666666666666665,0.0,2.0,35.0,4.0,6.3,4.0,15.553333333333333,23.0,123.0,0.52,19.346,48.766666666666666,23.22,0.5433333333333333,1.3499999999999999,5.666666666666667,1212,1,eV,Ta1S2,0.1
24.5,0.89,13948.112558473049,57.95955,5.260206702,-5.0845138625,4.1500192525,0.0,9.510000000000002,-1.3312499999999998,1524.575,77.5,13.5,0.8725,90.0,4813.57175,100.25,4.55,120.82499999999999,3.17,12.179545000000001,0.0,-6.80729408375,2.7676967780000004,3.48707943,0.0,10.84125,13.5,2125.0,1450.0,0.7215,28.101,13.2425,108.203175,16.925,1.1999999999999997,1177.9250000000002,0.0,0.0,0.25,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.25,964.85,78.0,81.75,3.0,9.5,1.5,1.0,0.0,3.5,1.5,3.0,0.0,2.0,24.5,3.0,3.3765,3.0,26.33775,40.25,66.25,0.7225,43.70055,586.125,41.2005,0.4525,1.2,3.0,1213,1,eV,W1O3,2.8
35.333333333333336,1.3033333333333335,23.39727533777917,82.65666666666667,6.318025980333333,-6.32145964,7.636882856666666,0.0,15.763333333333332,-6.777916666666666,2421.1466666666665,108.46666666666667,12.666666666666666,1.1133333333333333,124.0,7723.333333333334,146.33333333333331,6.066666666666666,153.61333333333332,2.506666666666667,9.528016666666668,1.468,-7.051078019166667,3.5408916203333334,4.4612438873333335,0.0,22.54125,12.666666666666666,2800.0,2100.0,0.516,23.223333333333333,18.584,147.52666666666664,22.4,0.3933333333333333,923.0533333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1490.5733333333335,75.66666666666666,113.66666666666667,3.333333333333333,10.666666666666668,2.0,1.3333333333333333,0.0,4.666666666666667,1.3333333333333333,2.6666666666666665,0.0,2.0,35.333333333333336,4.0,5.633333333333333,4.0,15.553333333333333,53.666666666666664,123.0,0.5166666666666666,58.17933333333333,48.166666666666664,23.22,0.6033333333333334,1.5999999999999999,6.0,1216,1,eV,W1S2,1.1
47.333333333333336,1.39,23.425447891883437,113.91999999999999,6.691556409,-6.253427613333333,6.200999216666666,0.0,18.796666666666667,-3.8333333333333335,2581.3333333333335,108.86666666666666,12.666666666666666,1.2066666666666666,134.0,9629.333333333334,147.0,11.399999999999999,149.97333333333333,2.4866666666666664,9.122936666666666,0.5326666666666667,-6.633461479999999,3.5451545883333333,4.4666148906666665,0.0,22.630000000000003,12.666666666666666,3800.0,5433.333333333333,0.258,24.998666666666665,21.89666666666667,158.40666666666664,25.133333333333333,0.5333333333333333,883.9333333333334,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1561.0,76.33333333333334,123.66666666666667,3.333333333333333,17.333333333333332,2.0,8.0,0.0,4.666666666666667,1.3333333333333333,2.6666666666666665,0.0,2.0,47.333333333333336,4.666666666666666,6.213333333333333,4.666666666666666,14.126666666666667,56.13333333333333,85.66666666666666,0.2566666666666667,59.36,31.5,20.546666666666667,0.6033333333333334,1.5999999999999999,6.0,1218,1,eV,W1Se2,1.35
59.33333333333333,1.5233333333333334,27.9240372896965,146.34666666666666,7.238040699,-6.2090124866666665,7.76510163,0.0,24.21666666666667,-4.308888888666666,2783.3333333333335,146.66666666666666,12.666666666666666,1.34,146.0,10576.666666666668,160.33333333333331,6.0668,146.76666666666665,2.1866666666666665,8.627743333333333,0.30933333333333335,-6.413801877779999,3.8006852749999998,4.788563382,0.0,28.525555555533334,12.666666666666666,4266.666666666667,4700.0,0.1786666666666667,25.243333333333332,29.023333333333333,174.61333333333332,27.866666666666664,0.8466666666666666,836.1333333333334,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1713.44,77.0,138.33333333333331,3.333333333333333,17.333333333333332,2.0,8.0,0.0,4.666666666666667,1.3333333333333333,2.6666666666666665,0.0,2.0,59.33333333333333,5.333333333333334,7.366666666666666,5.333333333333334,12.4,64.33333333333333,177.66666666666666,0.17800000000000002,59.56666666666667,14.033333333333333,18.64,0.6033333333333334,1.5999999999999999,6.0,1223,1,eV,W1Te2,0.05
24.75,0.89,13947.825458424453,58.5513,5.2178342005,-4.87025822,4.4918244875,0.0,9.197500000000002,-1.295,1534.825,92.5,13.75,0.8674999999999999,87.25,5256.07175,115.25,1.45,109.32499999999999,3.055,12.171917500000001,0.0,-6.67185087,2.7439766862500004,3.45719398725,0.0,10.4925,13.75,1200.0,1200.0,0.72275,28.4035,8.684999999999999,179.333175,16.650000000000002,1.1824999999999999,1175.4250000000002,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.25,905.85,78.75,82.25,2.75,9.75,1.25,1.25,0.0,3.5,1.5,3.0,0.0,2.0,24.75,3.0,3.0265,3.0,26.33775,44.5,57.5,0.7242500000000001,12.17555,586.55,41.2005,0.4625,1.3,3.25,1225,1,eV,Re1O3,2.3
34.333333333333336,1.3366666666666667,18.247696554279702,80.79266666666666,6.168995617,-7.301932943333333,9.525175603333333,0.0,14.673333333333334,-3.8383333333333334,4071.666666666667,190.0,11.666666666666668,1.1666666666666667,124.33333333333334,8560.0,261.66666666666663,1.9336,93.73333333333333,1.9,8.045626666666667,0.5153333333333333,-7.755621258333334,3.3243083540000002,4.188366071,0.0,18.511666666666667,11.666666666666668,4233.333333333334,1766.6666666666665,0.5203333333333333,21.82,44.833333333333336,475.03333333333336,18.233333333333334,0.35,777.6,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2277.666666666667,70.0,119.0,4.333333333333333,9.666666666666666,1.6666666666666667,1.6666666666666667,0.0,4.666666666666667,2.6666666666666665,1.3333333333333333,0.0,2.0,34.333333333333336,4.0,6.92,4.0,10.896666666666667,59.333333333333336,216.0,0.5123333333333333,114.63333333333334,3.8000000000000003,22.328,1.6166666666666667,4.866666666666667,5.0,1226,1,eV,Re1Si2,0.12
35.666666666666664,1.3033333333333335,23.0144752729853,83.44566666666665,6.261529311666667,-6.03578545,8.09262317,0.0,15.346666666666666,-6.729583333333333,2434.8133333333335,128.46666666666667,13.0,1.1066666666666667,120.33333333333334,8313.333333333334,166.33333333333331,1.9333333333333338,138.27999999999997,2.3533333333333335,9.517846666666667,1.468,-6.870487067500001,3.5092648313333337,4.421396630333334,0.0,22.07625,13.0,1566.6666666666667,1766.6666666666665,0.5176666666666666,23.626666666666665,12.507333333333333,242.36666666666667,22.03333333333333,0.37,919.72,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1411.9066666666668,76.66666666666666,114.33333333333334,3.0,11.0,1.6666666666666667,1.6666666666666667,0.0,4.666666666666667,1.3333333333333333,2.6666666666666665,0.0,2.0,35.666666666666664,4.0,5.166666666666666,4.0,15.553333333333333,59.333333333333336,111.33333333333334,0.519,16.146,48.733333333333334,23.22,0.6166666666666667,1.7333333333333334,6.333333333333334,1227,1,eV,Re1S2,1.1
47.66666666666667,1.39,23.042647827089567,114.70899999999999,6.635059740333334,-5.967753423333333,6.656739529999999,0.0,18.380000000000003,-3.785,2595.0,128.86666666666667,13.0,1.2,130.33333333333334,10219.333333333334,167.0,7.266666666666667,134.64,2.333333333333333,9.112766666666666,0.5326666666666667,-6.452870528333333,3.5135277993333336,4.426767633666667,0.0,22.165,13.0,2566.666666666667,5100.0,0.25966666666666666,25.402,15.82,253.24666666666667,24.766666666666666,0.51,880.6,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1482.3333333333333,77.33333333333334,124.33333333333334,3.0,17.666666666666664,1.6666666666666667,8.333333333333334,0.0,4.666666666666667,1.3333333333333333,2.6666666666666665,0.0,2.0,47.66666666666667,4.666666666666666,5.746666666666666,4.666666666666666,14.126666666666667,61.800000000000004,74.0,0.259,17.326666666666668,32.06666666666667,20.546666666666667,0.6166666666666667,1.7333333333333334,6.333333333333334,1228,1,eV,Re1Se2,0.99
35.33333333333333,1.3,23.470647100457466,84.05917466666666,6.116121988,-6.56614602,9.63769083,0.0,14.3,-5.443492063333334,2130.666666666667,7.333333333333333,12.666666666666666,1.1266666666666667,119.33333333333333,8745.333333333334,186.66666666666669,4.1000000000000005,84.46666666666667,2.1933333333333334,9.80387,1.0833333333333333,-7.3405740250000004,3.388087775333333,4.268723107666666,0.0,19.743492063466668,12.666666666666666,3166.6666666666665,6433.333333333334,0.556,24.116,31.643333333333334,217.4666666666667,17.2,0.32333333333333336,954.4666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,1313.5333333333333,74.33333333333334,113.0,3.333333333333333,10.666666666666666,1.3333333333333333,2.0,0.0,4.666666666666667,2.0,2.0,0.0,2.0,35.33333333333333,4.0,5.253333333333334,4.0,13.15,74.0,66.0,0.556,29.356666666666666,86.36666666666667,20.12,1.7166666666666666,5.5,6.0,1229,1,eV,Os1P2,1.2
36.0,1.2933333333333334,22.772263085810803,84.78666666666666,6.251259949333333,-5.44598132,8.102831403333333,0.0,15.273333333333333,-6.614583333333333,2240.1466666666665,5.133333333333334,13.333333333333332,1.1,118.0,8836.666666666666,196.0,4.1000000000000005,170.27999999999997,2.453333333333333,9.719416666666667,1.468,-6.471712475833334,3.4958837213333336,4.404537488333334,0.0,21.887916666666666,13.333333333333332,2300.0,3700.0,0.5153333333333333,23.366666666666667,20.430666666666667,215.86666666666667,21.733333333333334,0.4033333333333333,946.3866666666667,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1360.9066666666668,77.66666666666666,113.66666666666667,2.6666666666666665,11.333333333333332,1.3333333333333333,2.0,0.0,4.666666666666667,1.3333333333333333,2.6666666666666665,0.0,2.0,36.0,4.0,4.766666666666667,4.0,15.553333333333333,74.0,111.33333333333334,0.5166666666666666,29.37933333333333,48.36666666666667,23.22,0.6166666666666667,1.8,6.666666666666666,1230,1,eV,Os1S2,2.0
